name,remoteURL
jeasonlzy/ImagePicker,https://github.com/jeasonlzy/ImagePicker
jeecgboot/jeecg,https://github.com/jeecgboot/jeecg
jeequan/jeepay,https://github.com/jeequan/jeepay
jeremylong/DependencyCheck,https://github.com/jeremylong/DependencyCheck
jetlinks/jetlinks-community,https://github.com/jetlinks/jetlinks-community
jfeinstein10/JazzyViewPager,https://github.com/jfeinstein10/JazzyViewPager
jgilfelt/android-sqlite-asset-helper,https://github.com/jgilfelt/android-sqlite-asset-helper
jgilfelt/chuck,https://github.com/jgilfelt/chuck
jhy/jsoup,https://github.com/jhy/jsoup
johannilsson/android-pulltorefresh,https://github.com/johannilsson/android-pulltorefresh
jokermonn/permissions4m,https://github.com/jokermonn/permissions4m
jpush/aurora-imui,https://github.com/jpush/aurora-imui
julian-klode/dns66,https://github.com/julian-klode/dns66
justauth/JustAuth,https://github.com/justauth/JustAuth
katzer/cordova-plugin-local-notifications,https://github.com/katzer/cordova-plugin-local-notifications
kevin-wayne/algs4,https://github.com/kevin-wayne/algs4
kiegroup/drools,https://github.com/kiegroup/drools
kiegroup/optaplanner,https://github.com/kiegroup/optaplanner
killme2008/aviatorscript,https://github.com/killme2008/aviatorscript
knowm/XChange,https://github.com/knowm/XChange
kongqw/OpenCVForAndroid,https://github.com/kongqw/OpenCVForAndroid
koush/ion,https://github.com/koush/ion
kubernetes-client/java,https://github.com/kubernetes-client/java
kyleduo/SwitchButton,https://github.com/kyleduo/SwitchButton
languagetool-org/languagetool,https://github.com/languagetool-org/languagetool
lcodecorex/TwinklingRefreshLayout,https://github.com/lcodecorex/TwinklingRefreshLayout
leolin310148/ShortcutBadger,https://github.com/leolin310148/ShortcutBadger
lets-blade/blade,https://github.com/lets-blade/blade
lettuce-io/lettuce-core,https://github.com/lettuce-io/lettuce-core
lingochamp/FileDownloader,https://github.com/lingochamp/FileDownloader
lingochamp/okdownload,https://github.com/lingochamp/okdownload
linkedin/dexmaker,https://github.com/linkedin/dexmaker
linkedin/kafka-monitor,https://github.com/linkedin/kafka-monitor
lionsoul2014/ip2region,https://github.com/lionsoul2014/ip2region
liyiorg/weixin-popular,https://github.com/liyiorg/weixin-popular
logisim-evolution/logisim-evolution,https://github.com/logisim-evolution/logisim-evolution
loopeer/CardStackView,https://github.com/loopeer/CardStackView
lucasr/twoway-view,https://github.com/lucasr/twoway-view
luckybilly/CC,https://github.com/luckybilly/CC
luizgrp/SectionedRecyclerViewAdapter,https://github.com/luizgrp/SectionedRecyclerViewAdapter
lxy-go/SpringBoot,https://github.com/lxy-go/SpringBoot
lygttpod/SuperTextView,https://github.com/lygttpod/SuperTextView
lyrric/seckill,https://github.com/lyrric/seckill
mabe02/lanterna,https://github.com/mabe02/lanterna
maoruibin/TranslateApp,https://github.com/maoruibin/TranslateApp
mapstruct/mapstruct,https://github.com/mapstruct/mapstruct
marytts/marytts,https://github.com/marytts/marytts
mathew-kurian/TextJustify-Android,https://github.com/mathew-kurian/TextJustify-Android
mcxiaoke/android-volley,https://github.com/mcxiaoke/android-volley
